Animal_Id,animal_type,animal_breed,Kennel_Number,Kennel_Status,Tag_Type,Activity_Number,Activity_Sequence,Source_Id,Census_Tract,Council_District,intake_type,Intake_Subtype,Reason,Staff_Id,intake_date,intake_time,Due_Out,intake_condition,Hold_Request,Outcome_Type,Outcome_Date,Outcome_Time,Receipt_Number,Impound_Number,Service_Request_Number,Outcome_Condition,chip_status,Animal_Origin,Additional_Information,animal_stay_days,Month,Year,,,,
A1053400,Offset_2,PIT BULL,PAWS 16,AVAILABLE,,,1,P0880705,20500,6,OWNER SURRENDER,RETURN30,OTHRINTAKS,AH,4/22/2019 0:00,12:17:00,4/22/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-457900,,,SCAN CHIP,OVER THE COUNTER,FREE ADOPTION,30,FY2017,NEXT_FY,,,,
A1064056,Offset_2,PIT BULL,AD 017,AVAILABLE,,,1,P0834588,13611,11,OWNER SURRENDER,RETURN30,OTHER,IF,4/22/2019 0:00,17:00:00,4/22/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-457945,,,SCAN CHIP,OVER THE COUNTER,,30,FY2017,NEXT_FY,,,,
A1065848,Offset_2,LABRADOR RETR,PAWS 02,AVAILABLE,,,1,P0691895,8900,4,OWNER SURRENDER,GENERAL,NOTRIGHTFT,JR/LS,4/27/2019 0:00,15:04:00,4/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-458875,,,SCAN CHIP,OVER THE COUNTER,FREE ADOPTION,25,FY2017,NEXT_FY,,,,
A1065874,Offset_2,BOXER,AD 003,AVAILABLE,,,1,P0881849,9900,6,OWNER SURRENDER,GENERAL,PERSNLISSU,IF,4/27/2019 0:00,18:01:00,4/27/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-458905,,,SCAN NO CHIP,OVER THE COUNTER,,25,FY2017,NEXT_FY,,,,
A1065954,Offset_2,DOBERMAN PINSCH,AD 085,AVAILABLE,,A19-169705,1,P0881967,17102,8,OWNER SURRENDER,GENERAL,FINANCIAL,CS1750,4/28/2019 0:00,18:42:00,4/28/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-459005,,,SCAN NO CHIP,FIELD,NASAL DISCHARGE,24,FY2017,NEXT_FY,,,,
A1066053,Offset_2,CHIHUAHUA SH,LFD 028,AVAILABLE,,,1,P0622370,10904,8,OWNER SURRENDER,GENERAL,HOUSING,JZ,4/29/2019 0:00,15:30:00,4/29/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459122,,,SCAN NO CHIP,OVER THE COUNTER,,23,FY2017,NEXT_FY,,,,
A1066020,Offset_2,BOXER,AD 016,AVAILABLE,,,1,P0882035,10601,6,OWNER SURRENDER,GENERAL,OTHRINTAKS,BW,4/29/2019 0:00,13:51:00,5/5/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-459087,,,SCAN CHIP,OVER THE COUNTER,,23,FY2017,NEXT_FY,,,,
A1066139,Offset_2,LABRADOR RETR,LFD 011,AVAILABLE,,,1,P0882148,4000,7,OWNER SURRENDER,GENERAL,OTHRINTAKS,JZ,4/30/2019 0:00,11:56:00,4/30/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459220,,,SCAN NO CHIP,OVER THE COUNTER,FREE AADOPTION,22,FY2017,NEXT_FY,,,,
A1066136,Offset_2,LABRADOR RETR,LFD 011,AVAILABLE,,,1,P0882148,4000,7,OWNER SURRENDER,GENERAL,OTHRINTAKS,JZ,4/30/2019 0:00,11:50:00,4/30/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459217,,,SCAN NO CHIP,OVER THE COUNTER,FREE ADOPTION,22,FY2017,NEXT_FY,,,,
A1066238,Offset_2,MASTIFF,LFD 018,AVAILABLE,,,1,P0882265,16520,3,OWNER SURRENDER,GENERAL,NOTRIGHTFT,AH,5/1/2019 0:00,11:06:00,5/1/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459362,,,SCAN NO CHIP,OVER THE COUNTER,,21,FY2017,NEXT_FY,,,,
A1066388,Offset_2,PIT BULL,LFD 023,EU RISK,,,1,P0882414,11200,3,OWNER SURRENDER,GENERAL,OTHRINTAKS,AH,5/2/2019 0:00,12:47:00,5/8/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459537,,,SCAN CHIP,OVER THE COUNTER,,20,FY2017,NEXT_FY,,,,
A1066422,Offset_2,PIT BULL,LFD 001,AVAILABLE,,A19-170560,1,P0882433,9304,8,OWNER SURRENDER,GENERAL,OTHER,AV1171,5/2/2019 0:00,14:40:00,5/2/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459574,,,SCAN NO CHIP,FIELD,,20,FY2017,NEXT_FY,,,,
A1066413,Offset_2,PIT BULL,LFD 015,AVAILABLE,,A19-170599,1,P0882405,11500,7,OWNER SURRENDER,GENERAL,HOUSING,AR1758,5/2/2019 0:00,14:22:00,5/2/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459564,,,SCAN NO CHIP,FIELD,,20,FY2017,NEXT_FY,,,,
A1066336,Offset_2,PIT BULL,PAWS 12,AVAILABLE,,A19-170486,1,P0882338,5700,4,OWNER SURRENDER,GENERAL,PERSNLISSU,TM1736,5/2/2019 0:00,2:07:00,5/2/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-459473,,,SCAN NO CHIP,FIELD,,20,FY2017,NEXT_FY,,,,
A1066419,Offset_2,PIT BULL,LFD 001,AVAILABLE,,A19-170560,1,P0882433,9304,8,OWNER SURRENDER,GENERAL,OTHER,AV1171,5/2/2019 0:00,14:40:00,5/2/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459573,,,SCAN NO CHIP,FIELD,,20,FY2017,NEXT_FY,,,,
A1066381,Offset_2,GOLDEN RETR,LFD 021,AVAILABLE,,,1,P0882406,6301,4,OWNER SURRENDER,GENERAL,PERSNLISSU,IF,5/2/2019 0:00,12:01:00,5/4/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459528,,,SCAN CHIP,OVER THE COUNTER,,20,FY2017,NEXT_FY,,,,
A1066489,Offset_2,PIT BULL,AD 055,AVAILABLE,,,1,P0882515,9000,7,OWNER SURRENDER,GENERAL,HOUSING,IF,5/3/2019 0:00,11:29:00,5/4/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-459653,,,SCAN CHIP,OVER THE COUNTER,,19,FY2017,NEXT_FY,,,,
A1066515,Offset_2,CHIHUAHUA LH,STAR 5,AVAILABLE,,,1,P0673150,20500,6,OWNER SURRENDER,GENERAL,OTHRINTAKS,DL,5/3/2019 0:00,13:26:00,5/3/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-459684,,,SCAN NO CHIP,OVER THE COUNTER,,19,FY2017,NEXT_FY,,,,
A0843005,Offset_2,LABRADOR RETR,LFD 006,AVAILABLE,,,1,P0673150,20500,6,OWNER SURRENDER,GENERAL,OTHRINTAKS,DL,5/3/2019 0:00,13:26:00,5/3/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-459682,,,SCAN CHIP,OVER THE COUNTER,,19,FY2017,NEXT_FY,,,,
A1060027,Offset_2,PIT BULL,STAR 2,AVAILABLE,,,1,P0882647,12204,7,OWNER SURRENDER,RETURN30,NOTRIGHTFT,DG,5/4/2019 0:00,14:26:00,5/4/2019 0:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-459843,,,SCAN NO CHIP,OVER THE COUNTER,,18,FY2017,NEXT_FY,,,,
A0814886,Offset_2,GERM SHEPHERD,PAWS 03,AVAILABLE,,,1,P0657323,11900,5,OWNER SURRENDER,GENERAL,HOUSING,IF,5/6/2019 0:00,15:20:00,5/12/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460111,,,SCAN CHIP,OVER THE COUNTER,FREE ADOPTION,16,FY2017,NEXT_FY,,,,
A0866531,Offset_2,LABRADOR RETR,PAWS 13,AVAILABLE,,,1,P0719575,9103,5,OWNER SURRENDER,GENERAL,HOUSING,IF,5/6/2019 0:00,14:31:00,5/6/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460104,,,SCAN CHIP,OVER THE COUNTER,,16,FY2017,NEXT_FY,,,,
A1064785,Offset_2,PIT BULL,STAR 5,AVAILABLE,,,1,P0880718,20500,6,OWNER SURRENDER,GENERAL,PERSNLISSU,BW,5/6/2019 0:00,17:19:00,5/6/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460126,,,SCAN CHIP,OVER THE COUNTER,,16,FY2017,NEXT_FY,,,,
A1052605,Offset_2,GERM SHEPHERD,AD 080,AVAILABLE,,,1,P0865770,5600,4,OWNER SURRENDER,GENERAL,BEHAVIOR,BW,5/8/2019 0:00,17:38:00,5/8/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460393,,,SCAN CHIP,OVER THE COUNTER,,14,FY2017,NEXT_FY,,,,
A1067099,Offset_2,PIT BULL,LFD 014,AVAILABLE,,,1,P0883218,10803,3,OWNER SURRENDER,GENERAL,HOUSING,AH,5/8/2019 0:00,17:20:00,5/8/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-460387,,,SCAN NO CHIP,OVER THE COUNTER,,14,FY2017,NEXT_FY,,,,
A1054861,Offset_2,PIT BULL,AD 047,EU RISK,,,1,P0882168,4500,1,OWNER SURRENDER,RETURN30,HOUSING,AH,5/8/2019 0:00,13:50:00,5/8/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460358,,,SCAN CHIP,OVER THE COUNTER,,14,FY2017,NEXT_FY,,,,
A1067171,Offset_2,LABRADOR RETR,AD 089,AVAILABLE,,,1,P0883303,11001,3,OWNER SURRENDER,GENERAL,HOUSING,CBM,5/9/2019 0:00,13:12:00,5/9/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460480,,,SCAN NO CHIP,OVER THE COUNTER,,13,FY2017,NEXT_FY,,,,
A1058802,Offset_2,PIT BULL,PAWS 20,AVAILABLE,,,1,P0882601,8802,4,OWNER SURRENDER,RETURN30,BEHAVIOR,AH,5/9/2019 0:00,16:56:00,5/9/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460524,,,SCAN CHIP,OVER THE COUNTER,,13,FY2017,NEXT_FY,,,,
A1067296,Offset_2,PIT BULL,AD 058,AVAILABLE,,,1,P0883463,12500,9,OWNER SURRENDER,GENERAL,PERSNLISSU,DL,5/10/2019 0:00,15:16:00,5/10/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460644,,,SCAN NO CHIP,OVER THE COUNTER,,12,FY2017,NEXT_FY,,,,
A1034310,Offset_2,LABRADOR RETR,AD 090,AVAILABLE,,A19-172049,1,P0783378,1204,2,OWNER SURRENDER,GENERAL,BEHAVIOR,TM1736,5/10/2019 0:00,4:45:00,5/10/2019 0:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460548,,,SCAN CHIP,FIELD,,12,FY2017,NEXT_FY,,,,
A1065903,Offset_2,AUST KELPIE,OFFICE,IMPOUNDED,,A19-172305,1,P0793257,20300,7,OWNER SURRENDER,GENERAL,MEDICAL,ER1768,5/11/2019 0:00,14:43:00,5/12/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,,OTHER,,0:00:00,,K19-460775,,,SCAN CHIP,FIELD,,11,FY2017,NEXT_FY,,,,
A1027582,Offset_2,PIT BULL,AD 005,AVAILABLE,,,1,P0831598,10102,6,OWNER SURRENDER,GENERAL,NOTRIGHTFT,IF,5/11/2019 0:00,10:22:00,5/11/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460719,,,SCAN CHIP,OVER THE COUNTER,,11,FY2017,NEXT_FY,,,,
A1058717,Offset_2,PIT BULL,AD 002,AVAILABLE,,,1,P0873303,1302,14,OWNER SURRENDER,GENERAL,FINANCIAL,IF,5/11/2019 0:00,14:53:00,5/11/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460777,,,SCAN CHIP,OVER THE COUNTER,,11,FY2017,NEXT_FY,,,,
A1050761,Offset_2,AUST Offset_1TLE Offset_2,AD 006,AVAILABLE,,,1,P0865357,20500,6,OWNER SURRENDER,GENERAL,OTHRINTAKS,DL,5/11/2019 0:00,17:05:00,5/11/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460788,,,SCAN CHIP,OVER THE COUNTER,,11,FY2017,NEXT_FY,,,,
A0901301,Offset_2,LABRADOR RETR,AD 060,AVAILABLE,,,1,P0883543,20500,6,OWNER SURRENDER,GENERAL,FINANCIAL,IF,5/11/2019 0:00,12:38:00,5/17/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460737,,,SCAN CHIP,OVER THE COUNTER,,11,FY2017,NEXT_FY,,,,
A1055594,Offset_2,PIT BULL,AD 027,AVAILABLE,,A19-172547,1,P0514301,8802,4,OWNER SURRENDER,GENERAL,OTHER,RV1213,5/12/2019 0:00,16:02:00,5/18/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460911,,,SCAN CHIP,FIELD,,10,FY2017,NEXT_FY,,,,
A1067466,Offset_2,PIT BULL,AD 036,EU RISK,,,1,P0883701,10704,6,OWNER SURRENDER,GENERAL,HOUSING,BW,5/12/2019 0:00,14:30:00,5/12/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460878,,,SCAN NO CHIP,OVER THE COUNTER,,10,FY2017,NEXT_FY,,,,
A1067478,Offset_2,PIT BULL,AD 078,AVAILABLE,,,1,P0653328,11105,8,OWNER SURRENDER,GENERAL,HOUSING,AH,5/12/2019 0:00,15:22:00,5/12/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-460894,,,SCAN NO CHIP,OVER THE COUNTER,,10,FY2017,NEXT_FY,,,,
A1046424,Offset_2,LABRADOR RETR,AD 028,AVAILABLE,,A19-172404,1,P0876125,6002,4,OWNER SURRENDER,GENERAL,BEHAVIOR,JO1195,5/13/2019 0:00,12:51:00,5/13/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461004,,,SCAN CHIP,FIELD,,9,FY2017,NEXT_FY,,,,
A1059772,Offset_2,GOLDEN RETR,AD 049,AVAILABLE,,A19-172404,1,P0876125,6002,4,OWNER SURRENDER,GENERAL,BEHAVIOR,JO1195,5/13/2019 0:00,12:51:00,5/13/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461003,,,SCAN CHIP,FIELD,,9,FY2017,NEXT_FY,,,,
A1067671,Offset_2,DUTCH SHEPHERD,FAM GP 02,IMPOUNDED,,,1,P0883895,17102,8,OWNER SURRENDER,GENERAL,BEHAVIOR,DL,5/14/2019 0:00,12:05:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RESC FOSTR,OTHER,,0:00:00,,K19-461133,,,SCAN NO CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1067667,Offset_2,DUTCH SHEPHERD,FAM GP 02,IMPOUNDED,,,1,P0883895,17102,8,OWNER SURRENDER,GENERAL,BEHAVIOR,DL,5/14/2019 0:00,12:05:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RESC FOSTR,OTHER,,0:00:00,,K19-461129,,,SCAN NO CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1067670,Offset_2,DUTCH SHEPHERD,FAM GP 02,IMPOUNDED,,,1,P0883895,17102,8,OWNER SURRENDER,GENERAL,BEHAVIOR,DL,5/14/2019 0:00,12:05:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RESC FOSTR,OTHER,,0:00:00,,K19-461132,,,SCAN NO CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1066365,Offset_2,IBIZAN HOUND,AD 014,AVAILABLE,,,1,P0883798,4500,1,OWNER SURRENDER,RETURN30,BEHAVIOR,CBM,5/14/2019 0:00,12:53:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461141,,,SCAN CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1067669,Offset_2,DUTCH SHEPHERD,FAM GP 02,IMPOUNDED,,,1,P0883895,17102,8,OWNER SURRENDER,GENERAL,BEHAVIOR,DL,5/14/2019 0:00,12:05:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RESC FOSTR,OTHER,,0:00:00,,K19-461131,,,SCAN NO CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A0985651,Offset_2,POINTER,AD 009,EU RISK,,,1,P0837643,19212,11,OWNER SURRENDER,GENERAL,PERSNLISSU,BW,5/14/2019 0:00,10:54:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461114,,,SCAN CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1067731,Offset_2,BOERBOEL,PCD 12,EU RISK,,A19-172620,1,P0883751,6700,3,OWNER SURRENDER,GENERAL,OTHRINTAKS,TM1736,5/14/2019 0:00,20:36:00,5/15/2019 0:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RESCU ONLY,OTHER,,0:00:00,,K19-461197,,,SCAN NO CHIP,FIELD,,8,FY2017,NEXT_FY,,,,
A1067668,Offset_2,DUTCH SHEPHERD,FAM GP 02,IMPOUNDED,,,1,P0883895,17102,8,OWNER SURRENDER,GENERAL,BEHAVIOR,DL,5/14/2019 0:00,12:05:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RESC FOSTR,OTHER,,0:00:00,,K19-461130,,,SCAN NO CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1049936,Offset_2,CHIHUAHUA SH,STAR 5,AVAILABLE,,,1,P0860900,20500,6,OWNER SURRENDER,GENERAL,HOUSING,DL,5/14/2019 0:00,14:36:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461168,,,SCAN CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1064477,Offset_2,PIT BULL,AD 004,AVAILABLE,,,1,P0881691,20500,6,OWNER SURRENDER,RETURN30,NOTRIGHTFT,AH,5/14/2019 0:00,11:11:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461118,,,SCAN CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1067663,Offset_2,DACHSHUND,STAR 5,AVAILABLE,,,1,P0883889,9611,13,OWNER SURRENDER,GENERAL,PERSNLISSU,AH,5/14/2019 0:00,11:46:00,5/20/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461125,,,SCAN CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1067666,Offset_2,DUTCH SHEPHERD,FAM GP 02,IMPOUNDED,,,1,P0883895,17102,8,OWNER SURRENDER,GENERAL,BEHAVIOR,DL,5/14/2019 0:00,12:05:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RESC FOSTR,OTHER,,0:00:00,,K19-461128,,,SCAN NO CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1055869,Offset_2,LABRADOR RETR,AD 081,AVAILABLE,,,1,P0869012,5400,4,OWNER SURRENDER,GENERAL,BEHAVIOR,CBM,5/14/2019 0:00,15:22:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461177,,,SCAN CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1064059,Offset_2,PIT BULL,AD 044,AVAILABLE,,,1,P0880266,20500,6,OWNER SURRENDER,RETURN30,NOTRIGHTFT,DL,5/14/2019 0:00,14:58:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461173,,,SCAN CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1062898,Offset_2,LABRADOR RETR,PAWS 03,AVAILABLE,,A19-172600,1,P0878529,12207,7,OWNER SURRENDER,GENERAL,OTHER,JO1195,5/14/2019 0:00,13:24:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461151,,,SCAN CHIP,FIELD,,8,FY2017,NEXT_FY,,,,
A1067732,Offset_2,GREAT DANE,AD 062,AVAILABLE,,A19-172620,1,P0883751,6700,3,OWNER SURRENDER,GENERAL,OTHRINTAKS,TM1736,5/14/2019 0:00,20:36:00,5/14/2019 0:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461198,,,SCAN CHIP,FIELD,,8,FY2017,NEXT_FY,,,,
A0994331,Offset_2,PIT BULL,AD 011,AVAILABLE,,,1,P0585220,6302,1,OWNER SURRENDER,GENERAL,PERSNLISSU,AH,5/14/2019 0:00,16:11:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461181,,,SCAN CHIP,OVER THE COUNTER,,8,FY2017,NEXT_FY,,,,
A1067729,Offset_2,PIT BULL,AD 018,AVAILABLE,,A19-173067,1,P0883960,9104,5,OWNER SURRENDER,GENERAL,NOTRIGHTFT,VD1770,5/14/2019 0:00,20:29:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461196,,,SCAN NO CHIP,FIELD,,8,FY2017,NEXT_FY,,,,
A1067707,Offset_2,PIT BULL,AD 030,EU RISK,,A19-172868,1,P0883832,10902,8,OWNER SURRENDER,GENERAL,NOTRIGHTFT,MM1701,5/14/2019 0:00,17:19:00,5/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461186,,,SCAN NO CHIP,FIELD,,8,FY2017,NEXT_FY,,,,
A1067787,Offset_2,LABRADOR RETR,PSOffset_2 13,AVAILABLE,,,1,P0884004,601,2,OWNER SURRENDER,GENERAL,HOUSING,BW,5/15/2019 0:00,12:19:00,5/16/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461281,,,SCAN CHIP,OVER THE COUNTER,,7,FY2017,NEXT_FY,,,,
A1067741,Offset_2,PIT BULL,AD 051,AVAILABLE,,A19-173009,1,P0806526,5500,4,OWNER SURRENDER,GENERAL,OTHRINTAKS,TM1736,5/15/2019 0:00,6:02:00,5/21/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461215,,,SCAN NO CHIP,FIELD,,7,FY2017,NEXT_FY,,,,
A1054805,Offset_2,LABRADOR RETR,AD 073,AVAILABLE,,,1,P0868685,16701,8,OWNER SURRENDER,GENERAL,BEHAVIOR,CBM,5/15/2019 0:00,11:46:00,5/15/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461270,,,SCAN CHIP,OVER THE COUNTER,,7,FY2017,NEXT_FY,,,,
A1067737,Offset_2,PIT BULL,AD 074,AVAILABLE,,A19-173078,1,P0778947,4100,4,OWNER SURRENDER,GENERAL,OTHRINTAKS,TM1736,5/15/2019 0:00,0:13:00,5/15/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461204,,,SCAN NO CHIP,FIELD,,7,FY2017,NEXT_FY,,,,
A1053378,Offset_2,PIT BULL,PAWS 12,AVAILABLE,,,1,P0884005,20500,6,OWNER SURRENDER,GENERAL,HOUSING,CBM,5/15/2019 0:00,12:25:00,5/16/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461280,,,SCAN CHIP,OVER THE COUNTER,,7,FY2017,NEXT_FY,,,,
A1067855,Offset_2,SCHNAUZER MIN,INJD 014,AVAILABLE,,A19-173332,1,P0884062,2000,1,OWNER SURRENDER,GENERAL,MEDICAL,RK1765,5/15/2019 0:00,18:40:00,5/15/2019 0:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RESCU ONLY,OTHER,,0:00:00,,K19-461358,,,SCAN NO CHIP,FIELD,CC 12/IC 20,7,FY2017,NEXT_FY,,,,
A1067785,Offset_2,YORKSHIRE TERR,PSOffset_2 13,AVAILABLE,,,1,P0884004,601,2,OWNER SURRENDER,GENERAL,HOUSING,BW,5/15/2019 0:00,12:19:00,5/15/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461278,,,SCAN NO CHIP,OVER THE COUNTER,,7,FY2017,NEXT_FY,,,,
A0894843,Offset_2,AMERICAN STAFF,AD 026,AVAILABLE,,A19-173464,1,P0855472,1101,14,OWNER SURRENDER,GENERAL,FINANCIAL,JO1195,5/16/2019 0:00,16:42:00,5/16/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-461480,,,SCAN CHIP,FIELD,,6,FY2017,NEXT_FY,,,,
